tweet_id,created_at,date,hour,weekday,username,tweet_text_raw,text_clean,likes,retweets,views,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_confidence,sentiment_score,sentiment
1762934446129295522,2024-02-28T12:15:00Z,2024-02-28,12,Wednesday,tudocelular,"Apple Vision Pro exibe demanda ""acima do esperado"" e queda nas devoluções, segundo Kuo 🍎🕶️ #TudoCelular #Apple #AppleVisionPro #Notícias https://t.co/wbaOIeeUmU",apple vision pro exibe demanda acima esperado e queda na devoluções segundo kuo tudocelular apple applevisionpro notícias URL,6,1,347,0.0175581313669681,0.7985436916351318,0.1838982254266739,0.7985436916351318,0.1663400940597057,Neutral
1762928516574961723,2024-02-28T11:51:26Z,2024-02-28,11,Wednesday,gargtoshit,I believe in the future VR/AR headsets will replace most of the technology products we buy today. Here is my opinion on the Apple Vision Pro and a prediction on how the future looks for AR/VR headsets. #apple #applevisionpro #technology https://t.co/s7v52YqbJp,believe future headset replace technology product buy today opinion apple vision pro prediction future look headset apple applevisionpro technology URL,2,0,123,0.0041650249622762,0.2446468919515609,0.7511881589889526,0.7511881589889526,0.7470231340266764,Positive
1762926149061984546,2024-02-28T11:42:02Z,2024-02-28,11,Wednesday,coolesach,https://t.co/D2Y5iORkS6 Damen Elegant Casual Strickjacke Solid Langarm Cardigan Leicht Gestrickt Blazer #appel #skullandbones #totenkopf #marketing #onepiece #seelenheil #amazon #AppleVisionPro #davos,URL damen elegant casual strickjacke solid langarm cardigan leicht gestrickt blazer appel skullandbones totenkopf marketing onepiece seelenheil amazon applevisionpro davos,0,0,33,0.0145056108012795,0.7635046243667603,0.2219897210597992,0.7635046243667603,0.2074841102585196,Neutral
1762908595534823853,2024-02-28T10:32:17Z,2024-02-28,10,Wednesday,svmichanco,some quick learning on bringing experiences to Apple Vision Pro! #AppleVisionPro https://t.co/63rP6to5ac,quick learning bringing experience apple vision pro applevisionpro URL,1,0,63,0.0024356674402952,0.232635349035263,0.7649290561676025,0.7649290561676025,0.7624933887273073,Positive
1762873744140255410,2024-02-28T08:13:47Z,2024-02-28,8,Wednesday,wjgreality,"I just got the notice my 1st @apple Vision Pro App ""Favs AVP"" is in review. I created it ""Favs AVP"" to become more productive to install/launch my Favs (Vision Pro Apps, iPad Apps, or Website Apps). Also shows time, date, &amp; battery #Apple #AppleVisionPro https://t.co/K3IUbYMOMB",got notice USER vision pro app favs avp review created favs avp become productive favs vision pro apps ipad apps website apps also show time date amp battery apple applevisionpro URL,2,0,115,0.0053120194934308,0.2271235436201095,0.7675644755363464,0.7675644755363464,0.7622524560429156,Positive
1762864869387243755,2024-02-28T07:38:31Z,2024-02-28,7,Wednesday,ixdiego,My nearly blind self is rejoicing: #AVP #AppleVisionPro https://t.co/8cIpj8vBVX,nearly blind self rejoicing avp applevisionpro URL,1,0,88,0.0024772942997515,0.0227684155106544,0.9747543334960938,0.9747543334960938,0.9722770391963422,Positive
1762852404741947821,2024-02-28T06:49:00Z,2024-02-28,6,Wednesday,the_tech_desk_,"Dive into the future with #AppleVisionPro! 🚀 Just spent a little over a week exploring every nook and cranny of this game-changing device. From surreal immersion to quirky Personas, it’s a whole new world. Full experience #TechReview #VisionProExperience https://t.co/CP5OpPu3F5 https://t.co/WJUxiH9I55",dive future applevisionpro spent little week exploring every nook cranny device surreal immersion quirky persona whole new world full experience techreview visionproexperience URL URL,0,0,24,0.0018945391057059,0.0182025227695703,0.9799029231071472,0.9799029231071472,0.9780083840014412,Positive
1762832524420710889,2024-02-28T05:30:00Z,2024-02-28,5,Wednesday,wehelpyou19,What's your ultimate VR dream destination? Tell us about it in the comments below!💬 #reels #WHYsquad #vr #applevisionpro #MetaQuest #virtualrealityworld #headmounteddisplay #programming #KISSHonoursBillGates https://t.co/4AjtXCrsSM,ultimate vr dream destination tell u comment reel whysquad vr applevisionpro metaquest virtualrealityworld headmounteddisplay programming kisshonoursbillgates URL,2,0,25,0.0075624962337315,0.5771315097808838,0.4153060019016266,0.5771315097808838,0.4077435056678951,Neutral
1762821619339112887,2024-02-28T04:46:40Z,2024-02-28,4,Wednesday,24update__net,apple iphone 16 Ultra Look #Apple #AppleVisionPro #iphone #iPhone16ProMax #iphone16 #iphone16pro #iphone16ultra #iphone16ultrapromax #iPhone16ProMax Know Everything at: https://t.co/i3l2cDc5vB https://t.co/rRZLHu5vbK,apple iphone NUMBER ultra look apple applevisionpro iphone know everything URL URL,0,0,523,0.0027894810773432,0.2829773128032684,0.7142331600189209,0.7142331600189209,0.7114436789415777,Positive
1762794777475731949,2024-02-28T03:00:00Z,2024-02-28,3,Wednesday,tgeawards,"#Apple has scrapped its electric car plans, a project that has been in the works for nearly a decade. The company announced this in an internal meeting on Tuesday &amp; members of the group would be shifted to different roles, mostly Apple's AI division. #AppleCar #AppleVisionPro",apple scrapped electric car plan project work nearly decade company announced internal meeting tuesday amp member group would shifted different role mostly apple ai division applecar applevisionpro,0,0,41,0.6225877404212952,0.3584057986736297,0.0190064050257205,0.6225877404212952,-0.6035813353955746,Negative
1762771877334794381,2024-02-28T01:29:00Z,2024-02-28,1,Wednesday,tnewsclusterfr,"🇺🇸 @Apple a mis fin à ses projets secrets de construction d'une voiture électrique autonome #AppleCar, un effort de dix ans qui a été considéré comme l'une des entreprises les plus ambitieuses de l'histoire mondiale. #AppleVisionPro #AppleCar https://t.co/WE13VvmBVG",USER mi fin à s projets secret de construction voiture électrique autonome applecar un effort de dix an qui été considéré comme de entreprises le plus ambitieuses de mondiale applevisionpro applecar URL,0,0,52,0.0094945980235934,0.4477045238018036,0.5428008437156677,0.5428008437156677,0.5333062456920743,Positive
1762738862164779335,2024-02-27T23:17:49Z,2024-02-27,23,Tuesday,maugf,Unos #GoogleGlass con #Kindle... 🙏🙏🙏🙏🙏 o #AppleVisionPro? Cuando necesito mis #libros no están. #SadButTrue.,unos googleglass con kindle applevisionpro cuando necesito mi libros están sadbuttrue,0,0,31,0.2574274837970733,0.4693336486816406,0.273238867521286,0.4693336486816406,0.0158113837242126,Neutral
1762690670836543620,2024-02-27T20:06:19Z,2024-02-27,20,Tuesday,appleairbot,"They are working on a brain microchip called Apple Neuron+, robot called Apple iBot and a nano robot called Apple AirBot, softlens pro or bionic eyes called Apple Vision Air @Apple @AppleSupport #Apple #applepronews #AppleCar #AppleVisionPro",working brain microchip called apple robot called apple ibot nano robot called apple airbot softlens pro bionic eye called apple vision air USER USER apple applepronews applecar applevisionpro,0,0,69,0.0043829046189785,0.478116363286972,0.5175007581710815,0.5175007581710815,0.513117853552103,Positive
1762669406830673942,2024-02-27T18:41:50Z,2024-02-27,18,Tuesday,unpaid1213,"Nice, looks sick, this Apple Vision Pro cover #apple #Apple #AppleVisionPro #applevisionpro",nice look sick apple vision pro cover apple apple applevisionpro applevisionpro,2,0,61,0.0028916015289723,0.014970832504332,0.9821375608444214,0.9821375608444214,0.979245959315449,Positive
1762659904127467946,2024-02-27T18:04:04Z,2024-02-27,18,Tuesday,vistalargagames,"Zuckerberg Bought Oculus to Outmaneuver Apple, Will He Succeed? Well yes. #quest3 needs a real competitor on functionality. Not popularity. The #applevisionPro doesn’t touch the quest 3. But “competition” is always good for business. That’s what this is. https://t.co/9BMSGNsswU",zuckerberg bought oculus outmaneuver apple succeed well yes need real competitor functionality popularity applevisionpro touch quest NUMBER competition always good business URL,0,0,66,0.0357816107571125,0.3798856437206268,0.5843327045440674,0.5843327045440674,0.5485510937869549,Positive
1762621021482619227,2024-02-27T15:29:34Z,2024-02-27,15,Tuesday,triggwatson,Getting my enrichment time in the airplane bathroom with my Apple Vision Pro (and @usher ) 👀 #applevisionpro #visionpro #appleproducts #techgadgets #usher #halftimeshow #superbowl https://t.co/pjKb5xuq7b,getting enrichment time airplane bathroom apple vision pro USER applevisionpro visionpro appleproducts techgadgets usher halftimeshow superbowl URL,1,0,265,0.0019059588667005,0.1312754899263382,0.8668185472488403,0.8668185472488403,0.8649125883821398,Positive
1762580309441147325,2024-02-27T12:47:47Z,2024-02-27,12,Tuesday,francbeans,Can anyone confirm that Kopin Corp $KOPN is the supplier of OLEDs for the Apple Vision Pro? #AppleVisionPro #AI #KOPN,anyone confirm kopin corp kopn supplier oled apple vision pro applevisionpro ai kopn,0,0,572,0.0068726437166333,0.852659285068512,0.1404680460691452,0.852659285068512,0.1335954023525118,Neutral
1762577039914402136,2024-02-27T12:34:48Z,2024-02-27,12,Tuesday,akamatsu,A new #AppleVisionPro app “Spatial Poetry” has been released. Check it now. https://t.co/sRAq4E6Pv8 https://t.co/91R3Or0bVP,new applevisionpro app spatial poetry released check URL URL,6,1,666,0.0019825680647045,0.2619538307189941,0.7360635995864868,0.7360635995864868,0.7340810315217823,Positive
1762575722508374187,2024-02-27T12:29:33Z,2024-02-27,12,Tuesday,espchris,"I get amused by the people who get upset by reviews like this. The best one being responses like... ""8? Should have taken into account the price..."" I mean, the price is probably why it got an 8 though. #AppleVisionPro",get amused people get upset review like best one response like NUMBER taken account price mean price probably got NUMBER though applevisionpro,1,0,33,0.3905674517154693,0.3454976081848144,0.2639349102973938,0.3905674517154693,-0.1266325414180755,Negative
1762575684499538077,2024-02-27T12:29:24Z,2024-02-27,12,Tuesday,rockingryann97,SpongeBob had the Apple Vision Pro before anyone🤣 #AppleVisionPro https://t.co/d2WW0ggYZB,spongebob apple vision pro applevisionpro URL,0,0,37,0.0059440680779516,0.2706135511398315,0.7234423756599426,0.7234423756599426,0.717498307581991,Positive
1762574413961335077,2024-02-27T12:24:21Z,2024-02-27,12,Tuesday,davidgewirtz,"And so, it begins: https://t.co/KvCx1hYIoi #visionpro #applevisionpro",begin URL visionpro applevisionpro,1,0,242,0.0049966843798756,0.593978226184845,0.4010250866413116,0.593978226184845,0.396028402261436,Neutral
1762570765260529909,2024-02-27T12:09:52Z,2024-02-27,12,Tuesday,jakeblogical,Sad to hear would love to have an Apple car one day🙃 #Apple $AAPL #AppleVisionPro,sad hear would love apple car one apple aapl applevisionpro,1,0,85,0.4841860830783844,0.2452731281518936,0.2705407440662384,0.4841860830783844,-0.213645339012146,Negative
1762569799639461937,2024-02-27T12:06:01Z,2024-02-27,12,Tuesday,funontheridebtc,CLCRIPTO 🥽🚀 Prepare your CRYPTO INCOME with the APPLE VISION PRO https://t.co/lqMwNkZKol COINTRACKING 10% Discount! https://t.co/PHcm4ulmXx 🗞️IA-NEWS https://t.co/sFVOAqFhU4 @CriptoLegal_Es @JLorenteA #AppleVisionPro https://t.co/Yu15aVFXR7,clcripto prepare crypto income apple vision pro URL cointracking NUMBER discount URL URL USER USER applevisionpro URL,2,0,25,0.002462157048285,0.1416015774011612,0.8559362888336182,0.8559362888336182,0.8534741317853332,Positive
1762548150512779742,2024-02-27T10:40:00Z,2024-02-27,10,Tuesday,salvasandoval,Cuando la tecnología suma👏👏 #AppleVisionPro,cuando la tecnología applevisionpro,0,0,27,0.0032852888107299,0.0568867065012455,0.9398280382156372,0.9398280382156372,0.9365427494049072,Positive
1762527190757822738,2024-02-27T09:16:43Z,2024-02-27,9,Tuesday,mpaxcom,"Of course, one type of #smartglasses could be used to learn surgery... But we've got a couple of more ideas. The future of #livestreaming, #wearables, and smart technology is about to get even more exciting. Stay tuned! #MPAX #POV #streaming #sports #applevisionpro https://t.co/XX6122KdsD",course one type smartglasses could used learn surgery got couple idea future livestreaming wearable smart technology get even exciting stay tuned mpax pov streaming sport applevisionpro URL,6,2,328,0.0020153317600488,0.0516706332564353,0.946313977241516,0.946313977241516,0.9442986454814672,Positive
1762494572322775217,2024-02-27T07:07:06Z,2024-02-27,7,Tuesday,sgo_group,[▶️TUTORIAL▶️] Explore how to create seamless content for Apple Vision Pro! Learn more about composing 3D objects and managing the depth of the graphics properly in a spatial video in our last #tutorial of this series. 🚀✨➡️https://t.co/GjLOLGZYME #applevisionpro #compositing,explore create seamless content apple vision pro learn composing object managing depth graphic properly spatial video last tutorial series URL applevisionpro compositing,1,0,102,0.0028650644235312,0.1475810557603836,0.8495538830757141,0.8495538830757141,0.8466888186521828,Positive
1762459919653999052,2024-02-27T04:49:24Z,2024-02-27,4,Tuesday,freeapplevision,We have an exciting opportunity for you to win a FREE Apple vision pro! 🎉🍎. We can't wait to see what you create with it! Spread the love and tag a friend who would also love to win this amazing prize❤️#AppleVisionPro #RobloxDevs #Zombies #FursuitFriday #PalworldXboxSweepstakes https://t.co/tGGb66R8fK,exciting opportunity win free apple vision pro ca wait see create spread love tag friend would also love win amazing applevisionpro robloxdevs zombie fursuitfriday palworldxboxsweepstakes URL,0,0,44,0.001465001492761,0.0097017912194132,0.98883318901062,0.98883318901062,0.987368187517859,Positive
1762457742218797405,2024-02-27T04:40:45Z,2024-02-27,4,Tuesday,jessebenisrael,"The components of Apple Vision Pro cost $1,542, but there's more to the story than just the price tag. #AppleVisionPro #TechNews https://t.co/5zPHXGSNlC",component apple vision pro cost NUMBER NUMBER story price tag applevisionpro technews URL,1,0,10,0.011337555013597,0.47494837641716,0.513714075088501,0.513714075088501,0.502376520074904,Positive
1762449103500222780,2024-02-27T04:06:25Z,2024-02-27,4,Tuesday,mldinesh0,Building an Apple Vision Pro App - visionOS Tutorial https://t.co/NkzHM1EkYJ via @PeopleConninc #AppleVisionPro #MachineLearning #Apple #visionOS #DiaryBlog #India,building apple vision pro app visionos tutorial URL via USER applevisionpro machinelearning apple visionos diaryblog india,3,1,70,0.0044042533263564,0.6539886593818665,0.3416070938110351,0.6539886593818665,0.3372028404846787,Neutral
1762386551353258140,2024-02-26T23:57:52Z,2024-02-26,23,Monday,alighterreality,Me bein’ all super comfortable on the plane ✈️ I even had a few inquirers! #applevisionpro https://t.co/hrwC03VcQx,bein super comfortable plane even inquirer applevisionpro URL,0,0,103,0.0025280017871409,0.0523300655186176,0.9451419115066528,0.9451419115066528,0.942613909719512,Positive
1762357484591759517,2024-02-26T22:02:22Z,2024-02-26,22,Monday,sulegulmenx,"@futuristufuk #iphone da ilk çıktığında alamayanlar tarafından merak dolu tuhaf gözle bakılmıştı ama şimdi (en karşıtı dahil) herkesin elinde 🤳 alamayan android 📱 alıyor. #AppleVisionPro olmadı #MetaQuest 🌟 zira teknoloji, hayatı daha iyi, konforlu, keyifli hale getiriyor. #FuturelsNow",USER iphone da ilk çıktığında alamayanlar tarafından merak dolu tuhaf gözle bakılmıştı ama şimdi en karşıtı dahil herkesin elinde alamayan android alıyor applevisionpro olmadı metaquest zira teknoloji hayatı daha iyi konforlu keyifli hale getiriyor futurelsnow,0,0,25,0.0241138897836208,0.7971721887588501,0.1787139773368835,0.7971721887588501,0.1546000875532627,Neutral
1762340405310377988,2024-02-26T20:54:29Z,2024-02-26,20,Monday,dollarvigilante,"The NPCs today are cutting themselves off each other and community, opting to be controlled by devices like the Apple goggles. #AppleVisionPro https://t.co/Kh4Q2DrgFV",npc today cutting community opting controlled device like apple goggles applevisionpro URL,55,15,3707,0.5967056751251221,0.3824688494205475,0.0208254065364599,0.5967056751251221,-0.5758802685886621,Negative
1762334994104463516,2024-02-26T20:32:59Z,2024-02-26,20,Monday,unfold_vr,@UnrealEngine Any clarity about #AppleVisionPro support and for #Fortnite Mac support which no matter how many articles I read I can't figure out why it isn't updated yet 🤷🏼‍♂️,USER clarity applevisionpro support fortnite mac support matter many article read ca figure updated yet,0,0,156,0.470703125,0.4948226809501648,0.0344742201268672,0.4948226809501648,-0.4362289048731327,Neutral
1762299261348139159,2024-02-26T18:11:00Z,2024-02-26,18,Monday,auradeluxe,Every time I'm in the #AppleVisionPro now I think of this panel by @DarickR from ISSUE 1 of #Transmetropolitan 🥽 https://t.co/f6fqnM4NqP,every time applevisionpro think panel USER issue NUMBER transmetropolitan URL,3,0,247,0.0056877224706113,0.426004409790039,0.5683078765869141,0.5683078765869141,0.5626201541163027,Positive
1762291728290078990,2024-02-26T17:41:04Z,2024-02-26,17,Monday,techsgod,Tres proyectos secretos de Apple al descubierto #Apple #AppleVisionPro #iPhone15ProMax #AppleVision #anillo @Apple #applering #AirPods #secrets https://t.co/ZZ5zvoA5fn,tres proyectos secretos de apple al descubierto apple applevisionpro applevision anillo USER applering airpods secret URL,0,0,55,0.0292516108602285,0.7968069314956665,0.1739414036273956,0.7968069314956665,0.1446897927671671,Neutral
1762291304719876369,2024-02-26T17:39:23Z,2024-02-26,17,Monday,freeapplevision,We have an exciting opportunity for you to win a FREE Apple vision pro! 🎉🍎. We can't wait to see what you create with it! Spread the love and tag a friend who would also love to win this amazing prize❤️#AppleVisionPro #RobloxDevs #Zombies #FursuitFriday #PalworldXboxSweepstakes https://t.co/ScGecU42Hc,exciting opportunity win free apple vision pro ca wait see create spread love tag friend would also love win amazing applevisionpro robloxdevs zombie fursuitfriday palworldxboxsweepstakes URL,0,0,52,0.0014650007942691,0.0097017865628004,0.98883318901062,0.98883318901062,0.987368188216351,Positive
1762281675726237880,2024-02-26T17:01:07Z,2024-02-26,17,Monday,hardwarezone,Turns out the most cutting-edge mixed reality headset ever made costs a lot to build. #applevisionpro #microoled #spatialcomputing https://t.co/eC4Mo8VoR3,turn mixed reality headset ever made cost lot build applevisionpro microoled spatialcomputing URL,0,1,293,0.0175874289125204,0.1718293130397796,0.8105832934379578,0.8105832934379578,0.7929958645254374,Positive
1762281160200040537,2024-02-26T16:59:04Z,2024-02-26,16,Monday,custompc_uk,"Apple 2023 MacBook Pro Laptop M3 1TB £1,699.97 🛒 https://t.co/Sc6xeGPuRE 📦Amazon Prime Free 30 Day Trial https://t.co/CwH37fGkxd *price + stock availability can change daily* #AmazonUK #ad #MacBookPro #M3 #iphone15 #AppleVisionPro #Apple #iPhone15ProMax #Gaming #iOS17 #4K",apple NUMBER macbook pro laptop NUMBER NUMBER URL prime free NUMBER day trial URL price stock availability change daily amazonuk ad macbookpro applevisionpro apple gaming,1,0,106,0.0033361769746989,0.3595730066299438,0.637090802192688,0.637090802192688,0.6337546252179891,Positive
1762256094674501719,2024-02-26T15:19:28Z,2024-02-26,15,Monday,lasermovieclips,Ready Player One: Journey Into The Oasis #shorts #vr https://t.co/3ej66Xd31a via @YouTube #dune #rothchild #AppleVisionPro,ready player one journey oasis short vr URL via USER dune rothchild applevisionpro,0,0,106,0.004843873437494,0.738598644733429,0.2565575242042541,0.738598644733429,0.2517136507667601,Neutral
1762229770983465346,2024-02-26T13:34:52Z,2024-02-26,13,Monday,brunodonft,🔍 Alerta Tech! 🚨 Apple Vision Pro: Imagens e relatos na web revelam experiências negativas. Durabilidade em xeque para um produto de 20 mil reais que racha sozinho. 🤔 Vale o investimento? Comente! #Metaverso #Apple #VisionPro #AppleVisionPro #TechTalk https://t.co/3a9bGxevUO,alerta tech apple vision pro imagens e relatos na web revelam experiências negativas durabilidade em xeque para um produto de NUMBER mil reais que racha sozinho vale investimento comente metaverso apple visionpro applevisionpro techtalk URL,0,0,54,0.0272994339466094,0.8459386825561523,0.1267618834972381,0.8459386825561523,0.0994624495506286,Neutral
1762216762861568015,2024-02-26T12:43:11Z,2024-02-26,12,Monday,itspaolopv,"Big update is here for my Vision Pro Game, Jumpfinity! 🚀 Jump in with Pip! Enjoy a catchy theme song with fast paced fun! Download it now before the price changes! https://t.co/4ky8e19JB8 Feel free to share #VisionPro #IndieGame #AppleVisionPro #VisionProApp #VisionProGame https://t.co/mwTGUX8aNY",big update vision pro game jumpfinity jump pip enjoy catchy theme song fast paced fun download price change URL feel free share visionpro indiegame applevisionpro visionproapp visionprogame URL,5,0,470,0.0012068659998476,0.0242549013346433,0.974538266658783,0.974538266658783,0.9733314006589352,Positive
1762215243256603135,2024-02-26T12:37:09Z,2024-02-26,12,Monday,marwatechspot,Learning #piano without a sheet music using #flowingtiles app designed for #AppleVisionPro. #spatialexperience,learning piano without sheet music using flowingtiles app designed applevisionpro spatialexperience,0,0,111,0.0063716834411025,0.5685205459594727,0.4251077473163605,0.5685205459594727,0.4187360638752579,Neutral
1762199563979436340,2024-02-26T11:34:50Z,2024-02-26,11,Monday,ulrich1000,Could get used to this view. #AppleVisionPro https://t.co/Lh0ECx521P,could get used view applevisionpro URL,0,0,50,0.0037128943949937,0.1283193081617355,0.8679677248001099,0.8679677248001099,0.8642548304051161,Positive
1762181485996741107,2024-02-26T10:23:00Z,2024-02-26,10,Monday,coachsergiofit,Im a gamer. This is why I believe $AAPL will absolutely dominate the VR gaming space with #AppleVisionPro $META will have big competition in the coming years WHEN Apple gets their headset sub 1k$,im gamer believe aapl absolutely dominate vr gaming space applevisionpro meta big competition coming year apple get headset sub,0,0,120,0.0029203544836491,0.0318360812962055,0.9652435183525084,0.9652435183525084,0.9623231638688594,Positive
1762178421445042209,2024-02-26T10:10:50Z,2024-02-26,10,Monday,chxrliediseno,"Estas gafas de Realidad Aumentada permiten gestionar varias tareas, son intuitivas y permiten sincronizarse con otros dispositivos de la marca, pero tiene aspectos a mejorar, como el campo de visión, el peso, la batería, la adicción que puede causar y su precio. #AppleVisionPro https://t.co/9gOpFsCFAa",estas gafas de realidad aumentada permiten gestionar varias tareas son intuitivas permiten sincronizarse con otros dispositivos de la marca pero tiene aspectos mejorar como el campo de visión el peso la batería la adicción que puede causar su precio applevisionpro URL,0,0,26,0.0247798673808574,0.7438332438468933,0.2313868552446365,0.7438332438468933,0.206606987863779,Neutral
1762169481852281164,2024-02-26T09:35:18Z,2024-02-26,9,Monday,gratefulmagnet,These are not videos! These are mappings of stills in AR experienced and mapped via @OVRtheReality $ovr Pretty cool imho Imagine all the possibilities #AppleVisionPro 🤯🤩,video mapping still ar experienced mapped via USER ovr pretty cool imho imagine possibility applevisionpro,2,0,106,0.0030024095904082,0.035411637276411,0.9615859985351562,0.9615859985351562,0.958583588944748,Positive
1762166384828502422,2024-02-26T09:23:00Z,2024-02-26,9,Monday,tonymongkolsmai,Popped on the #InTechnology podcast with @morhardt to talk about my experiences with #AppleVisionPro and if I actually can use it every day for all my use cases. https://t.co/XgVdZHUCVb,popped intechnology podcast USER talk experience applevisionpro actually use every day use case URL,2,0,124,0.002920136321336,0.296260118484497,0.7008197903633118,0.7008197903633118,0.6978996540419757,Positive
1762145992801968502,2024-02-26T08:01:58Z,2024-02-26,8,Monday,techoptyx23,"Join us as we embark on this journey into the unknown with the Apple Vision Pro as our guide. The future of augmented reality awaits, and with it, endless possibilities. #techoptyx #AppleVisionPro #AugmentedReality #Innovation 🍏✨ https://t.co/NIest6lXVK",join u embark journey unknown apple vision pro guide future augmented reality awaits endless possibility techoptyx applevisionpro augmentedreality innovation URL,1,0,29,0.0015834688674658,0.0317256264388561,0.9666908979415894,0.9666908979415894,0.9651074290741236,Positive
1762106238416957755,2024-02-26T05:24:00Z,2024-02-26,5,Monday,aureliensacaze,Simpsons predicted the Apple Vision Pro in 2016 👀 #AppleVisionPro https://t.co/R8rHhvIivc,simpson predicted apple vision pro NUMBER applevisionpro URL,0,0,250,0.004164567682892,0.6764594316482544,0.3193760216236114,0.6764594316482544,0.3152114539407193,Neutral
1762081071191978335,2024-02-26T03:43:59Z,2024-02-26,3,Monday,vidarcoc,#AppleVisionPro 🤔 Forscher warnen vor täglicher Nutzung von Headsets wie Apple Vision Pro https://t.co/Aycs77pTkm,applevisionpro forscher warnen vor täglicher nutzung von headset wie apple vision pro URL,2,1,220,0.0163262672722339,0.912425935268402,0.0712477713823318,0.912425935268402,0.0549215041100978,Neutral
1762077551495614723,2024-02-26T03:30:00Z,2024-02-26,3,Monday,invogamestudio,What are you most excited about with Apple Vision Pro? Share your thoughts and potential uses in the comments below! Let's explore the possibilities together. #AppleVisionPro #OpenDiscussion #Innovation,excited apple vision pro share thought potential us comment let explore possibility together applevisionpro opendiscussion innovation,0,0,21,0.0017231906531378,0.0282139126211404,0.9700628519058228,0.9700628519058228,0.9683396612526848,Positive
1762070026977198183,2024-02-26T03:00:06Z,2024-02-26,3,Monday,guillembruix,Ja podeu veure els millors jacuzzis de Catalunya a les #AppleVisionPro 😂 Gràcies @barrainversa per la menció!,ja podeu veure el millors jacuzzis de catalunya le applevisionpro gràcies USER per la menció,2,1,211,0.0057803657837212,0.1128140389919281,0.8814056515693665,0.8814056515693665,0.8756252857856452,Positive
1762020819843121163,2024-02-25T23:44:34Z,2024-02-25,23,Sunday,onetechpl,Naukowcy odkryli efekty codziennego noszenia #AppleVisionPro. https://t.co/xYOtm72x9l,naukowcy odkryli efekty codziennego noszenia applevisionpro URL,0,0,336,0.0272925421595573,0.8110072612762451,0.1617001742124557,0.8110072612762451,0.1344076320528984,Neutral
1761995519696793953,2024-02-25T22:04:02Z,2024-02-25,22,Sunday,auradeluxe,So much #Metaverse. So little time. #AppleVisionPro https://t.co/v00Ffuz0El,much metaverse little time applevisionpro URL,29,2,976,0.1632878631353378,0.5272181034088135,0.3094940781593323,0.5272181034088135,0.1462062150239944,Neutral
1761992230489714740,2024-02-25T21:50:58Z,2024-02-25,21,Sunday,omid_rh_,"There is no fixed form of man, we are constantly changing, we are just a reaction to everything that happens to us in this life. -------------------------------------------- #fun #lifestyle #AppleVisionPro #viralvideo #Liverpool #Chelsea #NFTs #art #TaylorSwift https://t.co/YvbRLvUXNO",fixed form man constantly changing reaction everything happens u life fun lifestyle applevisionpro viralvideo liverpool chelsea nfts art taylorswift URL,4,0,136,0.0373508110642433,0.748108446598053,0.2145407348871231,0.748108446598053,0.1771899238228798,Neutral
1761991458309976065,2024-02-25T21:47:54Z,2024-02-25,21,Sunday,aledonetti,"A new way to produce music is arriving for the #AppleVisionPro - the 1st immersive digital audio workstation (DAW) with a 3D display, developed by @HitnMix #AlessandroDonettiDaily #CreationEconomy #Web3 #NFT #AIForCreators #MetaverseExperience https://t.co/Bu1VBRVvoV",new way produce music arriving applevisionpro immersive digital audio workstation daw display developed USER alessandrodonettidaily creationeconomy nft aiforcreators metaverseexperience URL,1,0,59,0.0025503491051495,0.1813059449195861,0.8161436915397644,0.8161436915397644,0.8135933424346149,Positive
1761971899666764152,2024-02-25T20:30:11Z,2024-02-25,20,Sunday,360reader,Securely factory reset your headset! #Apple #AppleVisionPro https://t.co/neuwvOR1FY,securely factory reset headset apple applevisionpro URL,1,0,32,0.0065657501108944,0.3418437838554382,0.6515904664993286,0.6515904664993286,0.6450247163884342,Positive
1761911403865108821,2024-02-25T16:29:48Z,2024-02-25,16,Sunday,killersites,"I tried the #AppleVisionPro today at the Boca Raton Apple Store. It was impressive but not 100% there, from my perspective. My main complaint is comfort. That said, this type of device will become mainstream sooner than later. https://t.co/0jtsGnPoqN",tried applevisionpro today boca raton apple store impressive NUMBER perspective main complaint comfort said type device become mainstream sooner later URL,6,0,531,0.2149356305599212,0.3899354636669159,0.3951289355754852,0.3951289355754852,0.1801933050155639,Positive
1761885400120127609,2024-02-25T14:46:28Z,2024-02-25,14,Sunday,touring540,@fs_famspirit12 @Unrecycling #NFT #NFTGAMING #METAVERSE #VR #AR #METAQUESR #APPLEVISIONPRO,USER USER nft nftgaming metaverse vr ar metaquesr applevisionpro,1,1,56,0.0060058655217289,0.8266655206680298,0.1673285812139511,0.8266655206680298,0.1613227156922221,Neutral
1761865123503784229,2024-02-25T13:25:53Z,2024-02-25,13,Sunday,faisalsaleem583,Who has got this ? #Apple #AppleVisionPro #azaja #Liverpool #sundayvibes https://t.co/TmQX6DSHbh,got apple applevisionpro azaja liverpool sundayvibes URL,1,0,303,0.0040751821361482,0.3666316270828247,0.6292932033538818,0.6292932033538818,0.6252180212177336,Positive
1761803479113462059,2024-02-25T09:20:56Z,2024-02-25,9,Sunday,tomas3n,When #AppleVisionPro disappearing from timeline: https://t.co/TOTdsm8EzM,applevisionpro disappearing timeline URL,1,0,816,0.1516495645046234,0.8116371035575867,0.0367132574319839,0.8116371035575867,-0.1149363070726394,Neutral
